                               Labor Force Data by County, 1993 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN4900500000000   49     005   Cache County, UT                                  1993        38,586       37,396      1,190      3.1
CN4900700000000   49     007   Carbon County, UT                                 1993         8,992        8,333        659      7.3
CN4900900000000   49     009   Daggett County, UT                                1993           396          381         15      3.8
CN4901100000000   49     011   Davis County, UT                                  1993        99,845       96,187      3,658      3.7
CN4901300000000   49     013   Duchesne County, UT                               1993         5,733        5,242        491      8.6
CN4901500000000   49     015   Emery County, UT                                  1993         4,122        3,787        335      8.1
CN4901700000000   49     017   Garfield County, UT                               1993         2,342        2,113        229      9.8
CN4901900000000   49     019   Grand County, UT                                  1993         4,640        4,344        296      6.4
CN4902100000000   49     021   Iron County, UT                                   1993        11,136       10,715        421      3.8
CN4902300000000   49     023   Juab County, UT                                   1993         3,256        3,057        199      6.1
CN4902500000000   49     025   Kane County, UT                                   1993         2,514        2,341        173      6.9
CN4902700000000   49     027   Millard County, UT                                1993         4,695        4,444        251      5.3
CN4902900000000   49     029   Morgan County, UT                                 1993         2,959        2,798        161      5.4
CN4903100000000   49     031   Piute County, UT                                  1993           468          441         27      5.8
CN4903300000000   49     033   Rich County, UT                                   1993           789          765         24      3.0
CN4903500000000   49     035   Salt Lake County, UT                              1993       419,359      404,435     14,924      3.6
CN4903700000000   49     037   San Juan County, UT                               1993         5,070        4,707        363      7.2
CN4903900000000   49     039   Sanpete County, UT                                1993         7,141        6,688        453      6.3
CN4904100000000   49     041   Sevier County, UT                                 1993         7,098        6,714        384      5.4
CN4904300000000   49     043   Summit County, UT                                 1993        10,311        9,790        521      5.1
CN4904500000000   49     045   Tooele County, UT                                 1993        12,109       11,444        665      5.5
CN4904700000000   49     047   Uintah County, UT                                 1993         9,987        9,260        727      7.3
CN4904900000000   49     049   Utah County, UT                                   1993       136,204      131,345      4,859      3.6
CN4905100000000   49     051   Wasatch County, UT                                1993         5,064        4,749        315      6.2
CN4905300000000   49     053   Washington County, UT                             1993        26,094       25,147        947      3.6
CN4905500000000   49     055   Wayne County, UT                                  1993         1,083        1,003         80      7.4
CN4905700000000   49     057   Weber County, UT                                  1993        87,465       82,986      4,479      5.1
CN5000100000000   50     001   Addison County, VT                                1993        18,413       17,247      1,166      6.3
CN5000300000000   50     003   Bennington County, VT                             1993        18,783       17,876        907      4.8
CN5000500000000   50     005   Caledonia County, VT                              1993        14,812       13,779      1,033      7.0
CN5000700000000   50     007   Chittenden County, VT                             1993        81,152       78,081      3,071      3.8
CN5000900000000   50     009   Essex County, VT                                  1993         2,864        2,639        225      7.9
CN5001100000000   50     011   Franklin County, VT                               1993        22,130       20,800      1,330      6.0
CN5001300000000   50     013   Grand Isle County, VT                             1993         3,063        2,824        239      7.8
CN5001500000000   50     015   Lamoille County, VT                               1993        11,042       10,245        797      7.2
CN5001700000000   50     017   Orange County, VT                                 1993        14,594       13,987        607      4.2
CN5001900000000   50     019   Orleans County, VT                                1993        12,364       11,285      1,079      8.7
CN5002100000000   50     021   Rutland County, VT                                1993        32,348       30,365      1,983      6.1
CN5002300000000   50     023   Washington County, VT                             1993        30,502       28,826      1,676      5.5
CN5002500000000   50     025   Windham County, VT                                1993        22,864       21,954        910      4.0
CN5002700000000   50     027   Windsor County, VT                                1993        29,438       28,109      1,329      4.5
CN5100100000000   51     001   Accomack County, VA                               1993        15,590       14,219      1,371      8.8
CN5100300000000   51     003   Albemarle County, VA                              1993        35,899       34,908        991      2.8
CN5100500000000   51     005   Alleghany County, VA                              1993         8,642        8,029        613      7.1
CN5100700000000   51     007   Amelia County, VA                                 1993         4,492        4,207        285      6.3
CN5100900000000   51     009   Amherst County, VA                                1993        14,689       14,055        634      4.3
CN5101100000000   51     011   Appomattox County, VA                             1993         6,250        5,798        452      7.2
CN5101300000000   51     013   Arlington County, VA                              1993       109,430      104,531      4,899      4.5
CN5101500000000   51     015   Augusta County, VA                                1993        29,688       28,292      1,396      4.7
CN5101700000000   51     017   Bath County, VA                                   1993         2,827        2,565        262      9.3
CN5101900000000   51     019   Bedford County, VA                                1993        30,533       29,323      1,210      4.0
CN5102100000000   51     021   Bland County, VA                                  1993         3,400        3,172        228      6.7
CN5102300000000   51     023   Botetourt County, VA                              1993        14,862       14,225        637      4.3
CN5102500000000   51     025   Brunswick County, VA                              1993         7,419        6,832        587      7.9
CN5102700000000   51     027   Buchanan County, VA                               1993        10,807        9,174      1,633     15.1
CN5102900000000   51     029   Buckingham County, VA                             1993         5,733        5,406        327      5.7
CN5103100000000   51     031   Campbell County, VA                               1993        26,623       25,460      1,163      4.4
CN5103300000000   51     033   Caroline County, VA                               1993        10,474        9,534        940      9.0
CN5103500000000   51     035   Carroll County, VA                                1993        14,059       13,238        821      5.8
CN5103600000000   51     036   Charles City County, VA                           1993         3,583        3,287        296      8.3
CN5103700000000   51     037   Charlotte County, VA                              1993         5,738        5,215        523      9.1
CN5104100000000   51     041   Chesterfield County, VA                           1993       129,511      124,094      5,417      4.2
CN5104300000000   51     043   Clarke County, VA                                 1993         6,255        6,048        207      3.3
CN5104500000000   51     045   Craig County, VA                                  1993         2,440        2,289        151      6.2
CN5104700000000   51     047   Culpeper County, VA                               1993        14,661       14,058        603      4.1
CN5104900000000   51     049   Cumberland County, VA                             1993         4,073        3,857        216      5.3
CN5105100000000   51     051   Dickenson County, VA                              1993         6,263        5,300        963     15.4
CN5105300000000   51     053   Dinwiddie County, VA                              1993        10,466        9,772        694      6.6
CN5105700000000   51     057   Essex County, VA                                  1993         4,744        4,415        329      6.9
CN5105900000000   51     059   Fairfax County, VA                                1993       502,766      485,851     16,915      3.4
CN5106100000000   51     061   Fauquier County, VA                               1993        26,968       26,065        903      3.3
CN5106300000000   51     063   Floyd County, VA                                  1993         6,375        5,893        482      7.6
CN5106500000000   51     065   Fluvanna County, VA                               1993         7,303        7,039        264      3.6
CN5106700000000   51     067   Franklin County, VA                               1993        22,029       21,097        932      4.2
CN5106900000000   51     069   Frederick County, VA                              1993        27,965       26,515      1,450      5.2
CN5107100000000   51     071   Giles County, VA                                  1993         8,383        7,725        658      7.8
CN5107300000000   51     073   Gloucester County, VA                             1993        16,288       15,548        740      4.5
CN5107500000000   51     075   Goochland County, VA                              1993         7,978        7,633        345      4.3
CN5107700000000   51     077   Grayson County, VA                                1993         8,356        7,928        428      5.1
CN5107900000000   51     079   Greene County, VA                                 1993         6,534        6,270        264      4.0
CN5108100000000   51     081   Greensville County, VA                            1993         5,264        4,928        336      6.4
CN5108300000000   51     083   Halifax County, VA                                1993        18,815       17,504      1,311      7.0
CN5108500000000   51     085   Hanover County, VA                                1993        38,796       37,477      1,319      3.4
CN5108700000000   51     087   Henrico County, VA                                1993       130,767      125,570      5,197      4.0
CN5108900000000   51     089   Henry County, VA                                  1993        30,420       28,689      1,731      5.7
CN5109100000000   51     091   Highland County, VA                               1993         1,337        1,273         64      4.8
CN5109300000000   51     093   Isle of Wight County, VA                          1993        13,708       12,830        878      6.4
CN5109500000000   51     095   James City County, VA                             1993        20,364       19,785        579      2.8
CN5109700000000   51     097   King and Queen County, VA                         1993         3,069        2,844        225      7.3
CN5109900000000   51     099   King George County, VA                            1993         7,556        7,140        416      5.5
CN5110100000000   51     101   King William County, VA                           1993         6,135        5,866        269      4.4
CN5110300000000   51     103   Lancaster County, VA                              1993         5,312        4,513        799     15.0
CN5110500000000   51     105   Lee County, VA                                    1993        10,023        8,914      1,109     11.1
CN5110700000000   51     107   Loudoun County, VA                                1993        59,906       57,905      2,001      3.3
CN5110900000000   51     109   Louisa County, VA                                 1993        10,661        9,728        933      8.8
CN5111100000000   51     111   Lunenburg County, VA                              1993         4,990        4,541        449      9.0
CN5111300000000   51     113   Madison County, VA                                1993         6,290        6,069        221      3.5
CN5111500000000   51     115   Mathews County, VA                                1993         4,269        4,090        179      4.2
CN5111700000000   51     117   Mecklenburg County, VA                            1993        14,840       13,942        898      6.1
CN5111900000000   51     119   Middlesex County, VA                              1993         4,240        4,038        202      4.8
CN5112100000000   51     121   Montgomery County, VA                             1993        36,901       34,913      1,988      5.4
CN5112500000000   51     125   Nelson County, VA                                 1993         6,524        6,200        324      5.0
CN5112700000000   51     127   New Kent County, VA                               1993         5,923        5,635        288      4.9
CN5113100000000   51     131   Northampton County, VA                            1993         5,664        5,242        422      7.5
CN5113300000000   51     133   Northumberland County, VA                         1993         5,353        4,615        738     13.8
CN5113500000000   51     135   Nottoway County, VA                               1993         6,368        5,952        416      6.5
CN5113700000000   51     137   Orange County, VA                                 1993        11,010       10,423        587      5.3
CN5113900000000   51     139   Page County, VA                                   1993        11,634       10,771        863      7.4
CN5114100000000   51     141   Patrick County, VA                                1993         9,106        8,763        343      3.8
CN5114300000000   51     143   Pittsylvania County, VA                           1993        30,445       28,714      1,731      5.7
CN5114500000000   51     145   Powhatan County, VA                               1993         8,494        8,189        305      3.6
CN5114700000000   51     147   Prince Edward County, VA                          1993         8,510        7,780        730      8.6
CN5114900000000   51     149   Prince George County, VA                          1993        11,990       11,467        523      4.4
CN5115300000000   51     153   Prince William County, VA                         1993       125,188      120,770      4,418      3.5
CN5115500000000   51     155   Pulaski County, VA                                1993        17,450       15,746      1,704      9.8
CN5115700000000   51     157   Rappahannock County, VA                           1993         3,999        3,833        166      4.2
CN5115900000000   51     159   Richmond County, VA                               1993         3,738        3,425        313      8.4
CN5116100000000   51     161   Roanoke County, VA                                1993        47,637       45,772      1,865      3.9
CN5116300000000   51     163   Rockbridge County, VA                             1993         9,749        9,003        746      7.7
CN5116500000000   51     165   Rockingham County, VA                             1993        35,424       34,157      1,267      3.6
CN5116700000000   51     167   Russell County, VA                                1993        13,069       11,669      1,400     10.7
CN5116900000000   51     169   Scott County, VA                                  1993        10,112        9,292        820      8.1
CN5117100000000   51     171   Shenandoah County, VA                             1993        17,280       16,578        702      4.1
CN5117300000000   51     173   Smyth County, VA                                  1993        17,851       15,746      2,105     11.8
CN5117500000000   51     175   Southampton County, VA                            1993         7,469        7,061        408      5.5
CN5117700000000   51     177   Spotsylvania County, VA                           1993        34,237       32,681      1,556      4.5
CN5117900000000   51     179   Stafford County, VA                               1993        37,307       36,064      1,243      3.3
CN5118100000000   51     181   Surry County, VA                                  1993         3,060        2,717        343     11.2
CN5118300000000   51     183   Sussex County, VA                                 1993         4,945        4,536        409      8.3
CN5118500000000   51     185   Tazewell County, VA                               1993        20,552       17,872      2,680     13.0
CN5118700000000   51     187   Warren County, VA                                 1993        14,559       13,572        987      6.8
CN5119100000000   51     191   Washington County, VA                             1993        25,287       23,585      1,702      6.7
CN5119300000000   51     193   Westmoreland County, VA                           1993         7,474        6,642        832     11.1
CN5119500000000   51     195   Wise County, VA                                   1993        16,206       14,096      2,110     13.0
CN5119700000000   51     197   Wythe County, VA                                  1993        14,512       13,306      1,206      8.3
CN5119900000000   51     199   York County, VA                                   1993        24,164       23,269        895      3.7
CN5151000000000   51     510   Alexandria city, VA                               1993        75,592       71,063      4,529      6.0
CN5152000000000   51     520   Bristol city, VA                                  1993         8,781        8,214        567      6.5
CN5153000000000   51     530   Buena Vista city, VA                              1993         3,432        3,009        423     12.3
CN5154000000000   51     540   Charlottesville city, VA                          1993        20,102       19,452        650      3.2
CN5155000000000   51     550   Chesapeake city, VA                               1993        89,510       85,410      4,100      4.6
CN5157000000000   51     570   Colonial Heights city, VA                         1993         8,721        8,248        473      5.4
CN5158000000000   51     580   Covington city, VA                                1993         3,311        2,977        334     10.1
CN5159000000000   51     590   Danville city, VA                                 1993        26,862       24,602      2,260      8.4
CN5159500000000   51     595   Emporia city, VA                                  1993         2,338        2,140        198      8.5
CN5160000000000   51     600   Fairfax city, VA                                  1993        12,484       12,191        293      2.3
CN5161000000000   51     610   Falls Church city, VA                             1993         5,655        5,411        244      4.3
CN5162000000000   51     620   Franklin city, VA                                 1993         3,819        3,558        261      6.8
CN5163000000000   51     630   Fredericksburg city, VA                           1993        10,927       10,277        650      5.9
CN5164000000000   51     640   Galax city, VA                                    1993         3,330        3,190        140      4.2
CN5165000000000   51     650   Hampton city, VA                                  1993        66,850       62,625      4,225      6.3
CN5166000000000   51     660   Harrisonburg city, VA                             1993        17,478       16,952        526      3.0
CN5167000000000   51     670   Hopewell city, VA                                 1993        11,287       10,420        867      7.7
CN5167800000000   51     678   Lexington city, VA                                1993         2,758        2,622        136      4.9
CN5168000000000   51     680   Lynchburg city, VA                                1993        32,120       30,583      1,537      4.8
CN5168300000000   51     683   Manassas city, VA                                 1993        17,937       17,212        725      4.0
CN5168500000000   51     685   Manassas Park city, VA                            1993         3,920        3,831         89      2.3
CN5169000000000   51     690   Martinsville city, VA                             1993         7,649        7,075        574      7.5
CN5170000000000   51     700   Newport News city, VA                             1993        82,756       77,479      5,277      6.4
CN5171000000000   51     710   Norfolk city, VA                                  1993        91,759       85,581      6,178      6.7
CN5172000000000   51     720   Norton city, VA                                   1993         1,623        1,482        141      8.7
CN5173000000000   51     730   Petersburg city, VA                               1993        18,316       16,579      1,737      9.5
CN5173500000000   51     735   Poquoson city, VA                                 1993         5,931        5,742        189      3.2
CN5174000000000   51     740   Portsmouth city, VA                               1993        46,873       43,342      3,531      7.5
CN5175000000000   51     750   Radford city, VA                                  1993         6,899        6,443        456      6.6
CN5176000000000   51     760   Richmond city, VA                                 1993       101,159       94,434      6,725      6.6
CN5177000000000   51     770   Roanoke city, VA                                  1993        50,740       47,793      2,947      5.8
CN5177500000000   51     775   Salem city, VA                                    1993        13,294       12,819        475      3.6
CN5179000000000   51     790   Staunton city, VA                                 1993        11,397       10,882        515      4.5
CN5180000000000   51     800   Suffolk city, VA                                  1993        25,675       23,946      1,729      6.7
CN5181000000000   51     810   Virginia Beach city, VA                           1993       205,032      195,879      9,153      4.5
CN5182000000000   51     820   Waynesboro city, VA                               1993         9,008        8,380        628      7.0
CN5183000000000   51     830   Williamsburg city, VA                             1993         5,995        5,357        638     10.6
CN5184000000000   51     840   Winchester city, VA                               1993        12,946       12,167        779      6.0
CN5300100000000   53     001   Adams County, WA                                  1993         8,450        7,135      1,315     15.6
CN5300300000000   53     003   Asotin County, WA                                 1993        10,285        9,736        549      5.3
CN5300500000000   53     005   Benton County, WA                                 1993        68,587       63,726      4,861      7.1
CN5300700000000   53     007   Chelan County, WA                                 1993        33,126       29,540      3,586     10.8
CN5300900000000   53     009   Clallam County, WA                                1993        23,652       21,265      2,387     10.1
CN5301100000000   53     011   Clark County, WA                                  1993       136,117      128,139      7,978      5.9
CN5301300000000   53     013   Columbia County, WA                               1993         1,529        1,293        236     15.4
CN5301500000000   53     015   Cowlitz County, WA                                1993        38,676       34,397      4,279     11.1
CN5301700000000   53     017   Douglas County, WA                                1993        17,553       16,079      1,474      8.4
CN5301900000000   53     019   Ferry County, WA                                  1993         2,839        2,395        444     15.6
CN5302100000000   53     021   Franklin County, WA                               1993        21,840       19,263      2,577     11.8
CN5302300000000   53     023   Garfield County, WA                               1993         1,100        1,030         70      6.4
CN5302500000000   53     025   Grant County, WA                                  1993        31,388       27,804      3,584     11.4
CN5302700000000   53     027   Grays Harbor County, WA                           1993        28,177       23,837      4,340     15.4
CN5302900000000   53     029   Island County, WA                                 1993        24,148       22,831      1,317      5.5
CN5303100000000   53     031   Jefferson County, WA                              1993         9,340        8,556        784      8.4
CN5303300000000   53     033   King County, WA                                   1993       901,812      852,409     49,403      5.5
CN5303500000000   53     035   Kitsap County, WA                                 1993        89,263       83,127      6,136      6.9
CN5303700000000   53     037   Kittitas County, WA                               1993        13,805       12,320      1,485     10.8
CN5303900000000   53     039   Klickitat County, WA                              1993         8,251        7,005      1,246     15.1
CN5304100000000   53     041   Lewis County, WA                                  1993        27,863       24,755      3,108     11.2
CN5304300000000   53     043   Lincoln County, WA                                1993         4,484        4,202        282      6.3
CN5304500000000   53     045   Mason County, WA                                  1993        16,806       15,181      1,625      9.7
CN5304700000000   53     047   Okanogan County, WA                               1993        22,011       19,344      2,667     12.1
CN5304900000000   53     049   Pacific County, WA                                1993         8,020        7,043        977     12.2
CN5305100000000   53     051   Pend Oreille County, WA                           1993         3,835        3,288        547     14.3
CN5305300000000   53     053   Pierce County, WA                                 1993       296,637      273,912     22,725      7.7
CN5305500000000   53     055   San Juan County, WA                               1993         5,412        4,994        418      7.7
CN5305700000000   53     057   Skagit County, WA                                 1993        43,940       38,944      4,996     11.4
CN5305900000000   53     059   Skamania County, WA                               1993         4,121        3,508        613     14.9
CN5306100000000   53     061   Snohomish County, WA                              1993       275,641      259,105     16,536      6.0
CN5306300000000   53     063   Spokane County, WA                                1993       185,375      174,064     11,311      6.1
CN5306500000000   53     065   Stevens County, WA                                1993        15,510       13,901      1,609     10.4
CN5306700000000   53     067   Thurston County, WA                               1993        88,505       82,210      6,295      7.1
CN5306900000000   53     069   Wahkiakum County, WA                              1993         1,657        1,526        131      7.9
CN5307100000000   53     071   Walla Walla County, WA                            1993        24,928       23,201      1,727      6.9
CN5307300000000   53     073   Whatcom County, WA                                1993        75,010       69,083      5,927      7.9
CN5307500000000   53     075   Whitman County, WA                                1993        17,839       17,416        423      2.4
CN5307700000000   53     077   Yakima County, WA                                 1993       112,372       95,966     16,406     14.6
CN5400100000000   54     001   Barbour County, WV                                1993         6,285        5,438        847     13.5
CN5400300000000   54     003   Berkeley County, WV                               1993        30,902       28,512      2,390      7.7
CN5400500000000   54     005   Boone County, WV                                  1993         8,640        7,135      1,505     17.4
CN5400700000000   54     007   Braxton County, WV                                1993         4,914        4,116        798     16.2
CN5400900000000   54     009   Brooke County, WV                                 1993        11,596       10,504      1,092      9.4
CN5401100000000   54     011   Cabell County, WV                                 1993        42,903       39,420      3,483      8.1
CN5401300000000   54     013   Calhoun County, WV                                1993         3,053        2,476        577     18.9
CN5401500000000   54     015   Clay County, WV                                   1993         3,177        2,627        550     17.3
CN5401700000000   54     017   Doddridge County, WV                              1993         2,925        2,632        293     10.0
CN5401900000000   54     019   Fayette County, WV                                1993        17,663       15,252      2,411     13.7
CN5402100000000   54     021   Gilmer County, WV                                 1993         2,819        2,525        294     10.4
CN5402300000000   54     023   Grant County, WV                                  1993         5,043        4,588        455      9.0
CN5402500000000   54     025   Greenbrier County, WV                             1993        15,421       13,393      2,028     13.2
CN5402700000000   54     027   Hampshire County, WV                              1993         7,678        7,027        651      8.5
CN5402900000000   54     029   Hancock County, WV                                1993        15,291       13,940      1,351      8.8
CN5403100000000   54     031   Hardy County, WV                                  1993         6,546        6,242        304      4.6
CN5403300000000   54     033   Harrison County, WV                               1993        31,330       28,200      3,130     10.0
CN5403500000000   54     035   Jackson County, WV                                1993        12,034       10,536      1,498     12.4
CN5403700000000   54     037   Jefferson County, WV                              1993        19,149       18,030      1,119      5.8
CN5403900000000   54     039   Kanawha County, WV                                1993       102,041       94,172      7,869      7.7
CN5404100000000   54     041   Lewis County, WV                                  1993         7,313        6,398        915     12.5
CN5404300000000   54     043   Lincoln County, WV                                1993         7,108        6,068      1,040     14.6
CN5404500000000   54     045   Logan County, WV                                  1993        15,098       12,806      2,292     15.2
CN5404700000000   54     047   McDowell County, WV                               1993         8,467        7,267      1,200     14.2
CN5404900000000   54     049   Marion County, WV                                 1993        24,365       20,592      3,773     15.5
CN5405100000000   54     051   Marshall County, WV                               1993        16,611       14,684      1,927     11.6
CN5405300000000   54     053   Mason County, WV                                  1993         9,731        8,316      1,415     14.5
CN5405500000000   54     055   Mercer County, WV                                 1993        28,109       25,742      2,367      8.4
CN5405700000000   54     057   Mineral County, WV                                1993        11,356       10,549        807      7.1
CN5405900000000   54     059   Mingo County, WV                                  1993        10,616        9,210      1,406     13.2
CN5406100000000   54     061   Monongalia County, WV                             1993        38,991       35,855      3,136      8.0
CN5406300000000   54     063   Monroe County, WV                                 1993         5,001        4,574        427      8.5
CN5406500000000   54     065   Morgan County, WV                                 1993         5,885        5,512        373      6.3
CN5406700000000   54     067   Nicholas County, WV                               1993        10,559        8,913      1,646     15.6
CN5406900000000   54     069   Ohio County, WV                                   1993        24,329       22,445      1,884      7.7
CN5407100000000   54     071   Pendleton County, WV                              1993         3,690        3,526        164      4.4
CN5407300000000   54     073   Pleasants County, WV                              1993         3,255        2,801        454     13.9
CN5407500000000   54     075   Pocahontas County, WV                             1993         4,154        3,673        481     11.6
CN5407700000000   54     077   Preston County, WV                                1993        12,813       11,342      1,471     11.5
CN5407900000000   54     079   Putnam County, WV                                 1993        22,774       21,037      1,737      7.6
CN5408100000000   54     081   Raleigh County, WV                                1993        31,301       27,391      3,910     12.5
CN5408300000000   54     083   Randolph County, WV                               1993        12,718       11,280      1,438     11.3
CN5408500000000   54     085   Ritchie County, WV                                1993         4,440        3,755        685     15.4
CN5408700000000   54     087   Roane County, WV                                  1993         6,029        5,160        869     14.4
CN5408900000000   54     089   Summers County, WV                                1993         4,362        3,886        476     10.9
CN5409100000000   54     091   Taylor County, WV                                 1993         6,507        5,634        873     13.4
CN5409300000000   54     093   Tucker County, WV                                 1993         3,651        3,152        499     13.7
CN5409500000000   54     095   Tyler County, WV                                  1993         4,066        3,672        394      9.7
CN5409700000000   54     097   Upshur County, WV                                 1993         9,816        8,695      1,121     11.4
CN5409900000000   54     099   Wayne County, WV                                  1993        16,728       15,122      1,606      9.6
CN5410100000000   54     101   Webster County, WV                                1993         3,218        2,657        561     17.4
CN5410300000000   54     103   Wetzel County, WV                                 1993         7,663        6,650      1,013     13.2
CN5410500000000   54     105   Wirt County, WV                                   1993         2,037        1,718        319     15.7
CN5410700000000   54     107   Wood County, WV                                   1993        43,190       39,533      3,657      8.5
CN5410900000000   54     109   Wyoming County, WV                                1993         8,742        7,220      1,522     17.4
CN5500100000000   55     001   Adams County, WI                                  1993         7,004        6,628        376      5.4
CN5500300000000   55     003   Ashland County, WI                                1993         7,980        7,364        616      7.7
CN5500500000000   55     005   Barron County, WI                                 1993        23,160       21,659      1,501      6.5
CN5500700000000   55     007   Bayfield County, WI                               1993         7,124        6,614        510      7.2
CN5500900000000   55     009   Brown County, WI                                  1993       117,723      113,051      4,672      4.0
CN5501100000000   55     011   Buffalo County, WI                                1993         7,566        7,221        345      4.6
CN5501300000000   55     013   Burnett County, WI                                1993         6,199        5,802        397      6.4
CN5501500000000   55     015   Calumet County, WI                                1993        23,047       21,982      1,065      4.6
CN5501700000000   55     017   Chippewa County, WI                               1993        27,484       25,834      1,650      6.0
CN5501900000000   55     019   Clark County, WI                                  1993        15,807       14,734      1,073      6.8
CN5502100000000   55     021   Columbia County, WI                               1993        26,365       24,848      1,517      5.8
CN5502300000000   55     023   Crawford County, WI                               1993         8,968        8,500        468      5.2
CN5502500000000   55     025   Dane County, WI                                   1993       239,876      235,114      4,762      2.0
CN5502700000000   55     027   Dodge County, WI                                  1993        42,073       40,247      1,826      4.3
CN5502900000000   55     029   Door County, WI                                   1993        14,559       13,426      1,133      7.8
CN5503100000000   55     031   Douglas County, WI                                1993        21,141       19,718      1,423      6.7
CN5503300000000   55     033   Dunn County, WI                                   1993        21,120       20,203        917      4.3
CN5503500000000   55     035   Eau Claire County, WI                             1993        46,227       43,980      2,247      4.9
CN5503700000000   55     037   Florence County, WI                               1993         1,559        1,437        122      7.8
CN5503900000000   55     039   Fond du Lac County, WI                            1993        52,055       50,148      1,907      3.7
CN5504100000000   55     041   Forest County, WI                                 1993         4,349        4,056        293      6.7
CN5504300000000   55     043   Grant County, WI                                  1993        25,676       24,535      1,141      4.4
CN5504500000000   55     045   Green County, WI                                  1993        18,160       17,517        643      3.5
CN5504700000000   55     047   Green Lake County, WI                             1993        10,207        9,617        590      5.8
CN5504900000000   55     049   Iowa County, WI                                   1993        12,809       12,301        508      4.0
CN5505100000000   55     051   Iron County, WI                                   1993         3,281        3,011        270      8.2
CN5505300000000   55     053   Jackson County, WI                                1993         8,961        8,405        556      6.2
CN5505500000000   55     055   Jefferson County, WI                              1993        39,190       37,474      1,716      4.4
CN5505700000000   55     057   Juneau County, WI                                 1993        11,043       10,286        757      6.9
CN5505900000000   55     059   Kenosha County, WI                                1993        72,019       68,667      3,352      4.7
CN5506100000000   55     061   Kewaunee County, WI                               1993        10,423        9,914        509      4.9
CN5506300000000   55     063   La Crosse County, WI                              1993        56,941       54,661      2,280      4.0
CN5506500000000   55     065   Lafayette County, WI                              1993         8,376        8,073        303      3.6
CN5506700000000   55     067   Langlade County, WI                               1993         9,445        8,827        618      6.5
CN5506900000000   55     069   Lincoln County, WI                                1993        14,811       13,973        838      5.7
CN5507100000000   55     071   Manitowoc County, WI                              1993        41,822       39,824      1,998      4.8
CN5507300000000   55     073   Marathon County, WI                               1993        67,014       63,851      3,163      4.7
CN5507500000000   55     075   Marinette County, WI                              1993        19,763       18,357      1,406      7.1
CN5507700000000   55     077   Marquette County, WI                              1993         6,517        6,055        462      7.1
CN5507800000000   55     078   Menominee County, WI                              1993         1,892        1,722        170      9.0
CN5507900000000   55     079   Milwaukee County, WI                              1993       476,731      454,901     21,830      4.6
CN5508100000000   55     081   Monroe County, WI                                 1993        19,040       18,008      1,032      5.4
CN5508300000000   55     083   Oconto County, WI                                 1993        14,550       13,467      1,083      7.4
CN5508500000000   55     085   Oneida County, WI                                 1993        18,280       17,423        857      4.7
CN5508700000000   55     087   Outagamie County, WI                              1993        91,187       88,289      2,898      3.2
CN5508900000000   55     089   Ozaukee County, WI                                1993        43,779       42,579      1,200      2.7
CN5509100000000   55     091   Pepin County, WI                                  1993         3,489        3,312        177      5.1
CN5509300000000   55     093   Pierce County, WI                                 1993        19,065       18,267        798      4.2
CN5509500000000   55     095   Polk County, WI                                   1993        18,579       17,496      1,083      5.8
CN5509700000000   55     097   Portage County, WI                                1993        36,982       35,249      1,733      4.7
CN5509900000000   55     099   Price County, WI                                  1993         7,603        7,167        436      5.7
CN5510100000000   55     101   Racine County, WI                                 1993        91,346       86,247      5,099      5.6
CN5510300000000   55     103   Richland County, WI                               1993         8,425        8,042        383      4.5
CN5510500000000   55     105   Rock County, WI                                   1993        75,205       70,853      4,352      5.8
CN5510700000000   55     107   Rusk County, WI                                   1993         7,122        6,394        728     10.2
CN5510900000000   55     109   St. Croix County, WI                              1993        29,218       27,997      1,221      4.2
CN5511100000000   55     111   Sauk County, WI                                   1993        28,400       26,929      1,471      5.2
CN5511300000000   55     113   Sawyer County, WI                                 1993         7,839        7,282        557      7.1
CN5511500000000   55     115   Shawano County, WI                                1993        18,325       17,365        960      5.2
CN5511700000000   55     117   Sheboygan County, WI                              1993        57,635       55,874      1,761      3.1
CN5511900000000   55     119   Taylor County, WI                                 1993        10,304        9,579        725      7.0
CN5512100000000   55     121   Trempealeau County, WI                            1993        13,650       12,726        924      6.8
CN5512300000000   55     123   Vernon County, WI                                 1993        13,005       12,311        694      5.3
CN5512500000000   55     125   Vilas County, WI                                  1993         9,375        8,910        465      5.0
CN5512700000000   55     127   Walworth County, WI                               1993        49,007       47,663      1,344      2.7
CN5512900000000   55     129   Washburn County, WI                               1993         7,010        6,519        491      7.0
CN5513100000000   55     131   Washington County, WI                             1993        59,147       57,187      1,960      3.3
CN5513300000000   55     133   Waukesha County, WI                               1993       187,628      181,502      6,126      3.3
CN5513500000000   55     135   Waupaca County, WI                                1993        25,707       24,612      1,095      4.3
CN5513700000000   55     137   Waushara County, WI                               1993         9,471        8,827        644      6.8
CN5513900000000   55     139   Winnebago County, WI                              1993        91,518       88,273      3,245      3.5
